order_amount,profit_ratio,shipping_delay,historical_sales,discount_rate,is_risk,is_delayed,future_sales
4746.983409404,-0.11560317995590486,9,4087.3675447762935,0.05480171527190044,1,1,6120.390756625921
4829.878563719069,-0.1461327588595536,4,8956.963696018582,0.041879660207940025,1,1,10973.738015897063
4051.5668731764827,0.2874021431146978,1,104.38353622835805,0.17294173126732618,0,0,1636.1355068947432
1557.838157408185,0.03791247463764627,4,9023.692656755156,0.22856508355873317,0,1,11755.255803774384
533.4769643316001,0.30733674007013295,2,1622.6895439519171,0.2344516943226546,0,0,4286.364191208356
3436.9534812351767,-0.15425056144074034,6,9901.855123068073,0.08272722133238437,1,1,13080.927962133464
2228.7548440110263,0.020703236481427217,9,9552.985231080835,0.06127402767365024,1,1,11705.965097900993
654.0892624816552,0.177643904662736,4,4997.284376953705,0.005026891347714724,0,1,6739.145813441521
2501.1257050507875,0.3535062153872744,7,5175.930453345019,0.2037597453603508,1,1,7921.905516401785
220.22317952033106,0.023126752052448907,0,4867.338468730957,0.022970477530061695,0,0,6732.1790882737805
4551.135990289971,0.2381239635059063,2,6390.892092029274,0.12622836052977773,0,0,7059.219145223865
1330.9609089200837,0.420184423765331,2,998.1448521258172,0.18050464920548884,0,0,2459.9727932238425
3329.4853075522105,0.23110423172761319,8,422.9176885815084,0.2811326834759031,1,1,2184.3140283301964
1592.9698266425842,-0.036928367672456386,4,671.2589913173987,0.09354064108673059,1,1,1508.7506354862576
2624.3367048301634,-0.18291945291042339,8,4499.216957490992,0.07493164873395593,1,1,5882.891809357919
2756.2158827492344,0.40906921173065086,8,2827.9245982728858,0.1962480462858295,1,1,4498.655389113873
965.0295548513589,-0.185111412404729,0,6258.191667472838,0.1857717096160745,1,0,9080.25870169682
4849.443907434565,0.4122911708789396,1,9925.178664810312,0.09963293499243737,0,0,12678.115759581246
3886.907475637517,0.17025599381904838,4,3924.5994134570124,0.2784305506529359,0,1,6210.125271279276
4700.519760742736,0.4573473889590273,3,5781.0284156346825,0.2534586982468898,0,0,8774.21809741388
4479.3953846168615,0.3591482650415658,9,4214.478569482621,0.06719476375952434,1,1,5602.361191382703
3009.6048951148714,0.4985538773733362,8,8487.989510446409,0.07174276363035695,1,1,10801.085444364164
4613.2774633644285,0.04549827081619709,6,9032.140394276157,0.15369010406612418,1,1,12540.537547867623
488.0378851570015,0.3370318022517888,5,8785.820560832075,0.2320716305192161,0,1,11486.102469319745
1020.1151689747687,0.08135163952646945,6,9746.28516292465,0.013212113816539316,1,1,11003.747595391655
273.8750801071634,0.13591293421273615,0,372.4399328901114,0.208000546120412,0,0,1523.1124055655923
1660.3851372781585,0.23925382425285902,0,8414.180005240756,0.19447076921462908,0,0,11176.641524840534
1973.952583962936,0.41157397993043704,7,7542.544513087023,0.06944402877389647,1,1,9759.038074302505
1393.1777072807847,0.4888584284395065,1,2364.0746530636115,0.20440590397240463,0,0,3912.577060869337
4152.25067030205,0.3377913897051627,9,9567.568924536523,0.28205495737562475,1,1,13268.91711830823
1815.928967133267,0.0924367475171336,8,1566.9614894764602,0.014035753491530556,1,1,3202.8408949651894
1440.6258229525347,0.09494990159394912,6,6827.544278625693,0.09589561658761876,1,1,9073.288376727429
2736.34561163333,0.316307611112224,5,2326.4131464775337,0.13145301499990658,0,1,3937.618501298307
747.574913625075,-0.03285599796218838,0,4370.668422863339,0.26977810767740684,1,0,6528.926941961824
4020.875054732496,-0.12266812080802375,0,7219.682979751233,0.288678433982747,1,0,9414.383200861565
419.0256862148656,0.04823551034854354,1,5676.913956127162,0.13323457394889968,0,0,6329.413823532221
4935.0903361725605,0.001067294157857196,5,4332.268130148306,0.22500852364265733,0,1,6064.424083323395
3872.6116080184543,0.007415684319193039,5,3330.7504662266733,0.1594983071293449,0,1,3504.2062671361723
1033.6426235941535,-0.036474574265063064,1,8412.630591517023,0.16133488042241295,1,0,11158.605624442129
77.33447976183187,-0.1705347672545467,0,1523.7620681166557,0.08342985451990693,1,0,2054.2552621270943
4086.534070851429,-0.18748824568661035,9,4358.0184776450205,0.06508687375916385,1,1,4898.369108732221
3548.9438520457047,0.491405672815222,4,9047.199960573907,0.08640160377721234,0,1,11354.085031549062
3658.585481802887,0.09944119361510362,4,8473.91054955368,0.1668984021771238,0,1,10633.868573529133
3867.7882160954314,0.06902865301177713,1,4069.3234484831623,0.008746555806626699,0,0,5152.309044038313
416.5210260837473,0.27575309788514885,5,7654.772799652952,0.27217468330692174,0,1,10900.413941029401
1824.4053562941494,-0.047222278494455094,8,8249.292224017707,0.04688511286493286,1,1,9782.659151651693
623.5518446493921,0.4649728287651577,1,8899.985497635935,0.06602660306141596,0,0,10891.475021925038
4322.361958084188,0.35044151009088637,9,5490.607113587357,0.1554828529342939,1,1,7473.590677895409
3135.3257277964117,-0.13741229838141836,1,2124.1627719416465,0.2130344299011838,1,0,2910.6463690646824
1687.9452230206134,0.0923065430494498,2,2627.5598573889233,0.02871871642331919,0,0,3404.069172421812
364.613833915817,0.41538281529351523,6,3027.3772730118817,0.09530840926414864,1,1,3393.8854498953037
1589.362492492528,0.4613124156039871,5,5978.644560015194,0.2906023816723071,0,1,8910.243870156202
1659.657444032398,0.1271810578749088,7,424.8152788732235,0.07870289003428371,1,1,685.710953505187
3661.5505827734173,0.22938797244749537,7,6396.820440921686,0.09391504351894406,1,1,7427.488379678625
3205.909483208305,-0.08307623773554736,5,3707.106960439497,0.25094954718541,1,1,5413.289288884034
4441.703075752816,0.4938180382958835,9,3022.893844647457,0.015064329507136575,1,1,3433.95697051591
2387.463879551649,-0.03782980903158964,2,8807.01605020845,0.13938395064269124,1,0,11799.59945515707
641.9915173945934,0.45991224189458796,2,4654.023716249909,0.11388502933550107,0,0,6240.905955820293
3580.5616967538253,0.2547526542946579,0,1041.0251507736584,0.09497602797259534,0,0,1245.9715920088004
3815.8859906536422,0.22541575641520134,6,8284.793003459847,0.08570987821342936,1,1,11194.834138819206
2828.3221279690065,0.158881957711556,4,571.6484486214154,0.02741223145812276,0,1,1136.2844963915913
3866.287540775077,-0.03853113179756895,3,7294.817319265147,0.09444774880549464,1,0,9057.858342855818
2494.288202003734,-0.07643037759614424,9,7761.671595529585,0.012915720814700571,1,1,8601.667425861493
2637.5275054408708,-0.04565965365087726,3,3590.765798695696,0.23428915909333056,1,0,5268.067964161391
2166.3280408748205,-0.06949321649902185,3,8265.399777150089,0.11946833818740349,1,0,10405.564881188287
175.8246773832712,0.3457091314967273,5,5205.028117978889,0.13317114969597346,0,1,7096.405655779661
584.062563616857,0.045087681416711045,7,4686.607167400688,0.26807837593503947,1,1,7267.948735385851
205.57446914933453,-0.15951012640562257,7,549.4924865400562,0.1974164951583662,1,1,2049.764507345266
3200.231535755713,0.47837184109856784,4,2971.2890171241684,0.0024177310026359364,0,1,2771.9017601429077
1606.062106327817,0.41865011947439795,5,9316.998711764469,0.2829524468883855,0,1,12699.41309914091
2567.4249212652785,0.44942659823664904,3,3979.05723650665,0.07114333979331336,0,0,5050.777470150441
4542.454045934161,0.49643547585250464,8,5512.335153512006,0.03228425542795765,1,1,8115.212099439134
1283.996534286931,-0.07827332554635892,7,5367.014621944093,0.23043845351426465,1,1,7624.95703345242
2081.395469026367,0.07736941323186108,9,5945.267789244664,0.15014319476001545,1,1,7573.710721662987
3789.978135788091,0.3307669329928639,9,707.1764608684979,0.13013116980540526,1,1,1554.4520304276814
1182.5509191835313,0.2872144326376545,0,3685.54492250741,0.07485092390482252,0,0,4792.6243825276215
431.0505536525253,-0.09227286556210147,1,7258.969911437286,0.16424144695869558,1,0,8537.451474942713
1484.2696919231516,0.37108318749343244,8,2085.546485622531,0.08231538156077624,1,1,3118.3849222598365
848.0453719073219,-0.042891599714337564,7,2115.4259377089684,0.27047490158612025,1,1,3735.6065878420723
4652.003379095737,-0.04332766962416387,2,199.8970062213448,0.06456134391995784,1,0,549.3375194851435
4050.1958788438637,0.17588209602538946,7,4431.071073421276,0.265306545136726,1,1,6207.033746843882
3185.3485947265963,0.21505795438919217,0,8839.070368666878,0.16782162771820708,0,0,10899.035465885172
4363.7299214292025,0.2060603454864678,9,613.8193415143592,0.2485464401685723,1,1,2418.756577697915
4028.1767806506164,-0.1359592138215716,3,1992.075224010426,0.2138537987582865,1,0,4013.9875908253553
973.5217914858774,0.41422260384126625,2,3169.8369295932753,0.20900853343102457,0,0,5057.896285385671
4468.16704252539,-0.014079970187905771,5,7344.074891985708,0.09730374230851671,1,1,8394.009781645615
2719.7440974824713,-0.10933955510203709,6,6442.292368745607,0.07016907944166104,1,1,8323.127919333696
4046.8287680621097,0.422123655908284,3,4217.844655360365,0.06326586830423643,0,0,4479.774652285277
4485.651934621292,0.46895604876082736,6,7614.78249865792,0.2571574971178766,1,1,10092.938666564753
1624.1172011107262,0.40348933208581533,8,6135.347015403329,0.246128046077706,1,1,9025.835873251146
594.757026412,0.3666612523074146,1,8970.803916606468,0.1321720584036922,0,0,11754.624232798467
1178.2790545826113,0.2586693864473152,2,8198.46481647306,0.03972138404893638,0,0,10265.24838227909
2164.183553699969,0.18560015942639746,4,2602.8547002830855,0.1146756755932375,0,1,4353.255345265782
4099.173091316341,-0.1391092680620129,2,2787.241918578582,0.18580303624107342,1,0,4553.7130572036285
4310.6163871189,0.08591724914948906,7,1341.0291103446177,0.13632094634398584,1,1,1281.330051613029
84.41304612939399,0.060881961908619775,9,3435.9507846028196,0.23405678054489848,1,1,5108.659421119696
2578.1991477589504,-0.018172351367771677,7,9995.484795319033,0.2992868466754156,1,1,13470.211758894387
2116.184465586456,0.3063940795820094,7,4116.936569289104,0.05733962653466905,1,1,5147.651152435584
1149.4336618301147,0.14711301455513953,8,2282.835503422153,0.13789524589787172,1,1,3120.3112460447473
643.3335683017299,-0.14326764886464646,3,7648.580556307975,0.1292951705762466,1,0,9309.694453719005
1721.1950984479583,-0.0458717586351321,4,5470.4629342802955,0.09134775982468525,1,1,8221.66680498944
4717.40303436697,0.2782811345617171,4,1581.05435031683,0.05942865501608687,0,1,2000.0360828577395
1649.8545135027384,-0.1467083983567899,7,3868.827843492571,0.019707634946897767,1,1,5916.9326136128
2618.013577629662,0.39584483983413804,6,4203.250183839499,0.2661357951671095,1,1,5803.933994064919
3529.9438465311305,0.14660256890978202,8,7562.914035635265,0.12595460930589528,1,1,10033.799923671299
1849.9665317775052,0.13641060412865358,7,304.6465520298542,0.14906865555001467,1,1,1225.739848380833
4860.321309468755,0.21468544926166228,1,2763.294503303274,0.27508261446027477,0,0,4230.391712732772
4814.114109963451,0.37727667614760435,9,5224.203383023668,0.23288714325478432,1,1,7199.701220991981
1296.3223643355525,0.043466445531535114,3,2761.582750283149,0.03915037923515526,0,0,3502.08616183507
2511.3801041673078,0.27461130679134443,5,6321.497069448089,0.1696259902823227,0,1,8011.868126166256
1539.3476335930097,0.1960123747970537,1,4870.488044818704,0.13267568295586774,0,0,6379.89377154407
1459.9604471684647,-0.013080210881405097,6,3680.9315231098485,0.2391633217736288,1,1,4430.483223904655
232.59038940493733,0.4150409904486106,2,9497.165406018072,0.21726976428358477,0,0,12838.705303773977
3067.3434532004894,0.3581982151248497,2,6358.379041945928,0.2071217165733216,0,0,9279.239270263119
2538.2611649828646,0.2609162842608978,1,1386.419585452618,0.10216345064396906,0,0,2401.7026095123165
304.8198186874473,0.3954072103659693,7,5644.907804689616,0.24148911911977633,1,1,9113.46402519531
1429.2999979712265,0.4071059406718616,5,7829.24534668892,0.015717388678458365,0,1,9814.729473218944
4545.916135534936,0.2958540837005243,0,7114.0480051786935,0.04788747042965017,0,0,9347.69977775146
1235.8313588015135,0.3859093298545703,0,1803.683370023068,0.10068698189337351,0,0,3287.036369749604
767.2296168515543,0.2882300231684985,6,9726.957990497023,0.023042232320784384,1,1,10412.054071907532
2472.791163373937,0.27609854023221025,7,4543.255092891399,0.07049828326040748,1,1,6016.2341271464975
4928.969747847474,0.23302796475062898,4,1674.3475370285869,0.24904529489937544,0,1,2562.976043772791
1248.173593981927,0.32690164769034885,4,1883.9379658686644,0.2844754613370238,0,1,3092.651139942113
3377.0709596590987,-0.08897642629484843,3,1072.5264226718969,0.09138070673225714,1,0,1240.4486049666043
3820.017095877152,0.4166095314392499,5,8054.829273505849,0.07935474119665147,0,1,9906.210934181589
1226.3058427623785,0.4102904694216623,5,1308.1018937863016,0.08396779567392806,0,1,2314.791231282051
3654.670925628705,-0.1795269018758086,2,1338.7400457032948,0.08331572620525314,1,0,2240.0615983735715
1870.5265069603035,0.3780717253953338,8,8519.668986132292,0.010779054655791898,1,1,10271.207365228913
3179.913861438218,-0.10979109276858838,6,3511.5804360308402,0.2780749038993324,1,1,5965.612763336651
3185.972068266429,0.034583197981399305,0,405.4932526499172,0.06410944247109852,0,0,1198.8822763314447
2702.0846861700543,0.32045577940412545,6,613.7634652322677,0.12600122222442148,1,1,1587.8343640175012
496.9343617693211,-0.08746807276618428,4,1507.487422368566,0.0029060648222903216,1,1,961.262837916338
4184.747353166728,0.37257691688334343,4,2212.5941449593265,0.25738652727451716,0,1,3572.3792156454156
1637.8613216100923,0.38249392457041925,1,6684.947322960214,0.21934720333647514,0,0,9131.836721205957
973.2666264792784,0.1552274136325853,3,1657.5301720180996,0.28402681055211093,0,0,3775.8967007528163
251.83695069608137,-0.1955298897982165,5,1276.8564726530128,0.2344846437589197,1,1,2040.3611571162203
2974.920068781797,0.0009266932224389346,9,7670.719500615164,0.09411195361561957,1,1,9669.750573928653
3403.943591119298,0.2318488428630195,6,6743.447310213152,0.07436200761852708,1,1,7681.134582153692
132.10975319288795,0.48683032461919634,4,4409.7097924068385,0.20931489226598787,0,1,6851.185205077784
2584.860638581441,0.24226946891166784,8,5538.1667376530295,0.10923383250314983,1,1,7313.142886881747
1171.1540872297928,-0.018137493255088177,2,3188.641801231543,0.16986450472578496,1,0,4002.6246671288054
3243.6053125267767,0.24380399216972792,0,4876.754160330071,0.0018772413079410687,0,0,5185.1269300336435
913.1138235747077,0.17798976580109882,3,5116.059224929183,0.018565710504142574,0,0,6425.815558227862
3470.1418036072064,0.34589177660580045,8,3933.64898466315,0.16061038235449535,1,1,6210.830150649839
1964.3399641876601,-0.12511355282112913,3,9075.064885654412,0.16982149393444954,1,0,11190.792413732868
4686.813444246836,0.3327195317514196,1,259.01246331196086,0.22543588333780307,0,0,1831.296426971407
730.7286735226666,0.17888660507327714,9,7843.495504603337,0.03958959588718852,1,1,9339.023725946032
1738.2784376987797,0.47409440270129616,4,1331.3900292891108,0.15395492512703363,0,1,2779.039712128544
611.6939301409159,0.03931051622708023,2,7995.718869318274,0.05833429332950658,0,0,10228.129565012117
4627.233410478886,0.24283532519376366,8,6197.52796519954,0.027958835868808405,1,1,7654.477658324709
4392.829799235856,0.45241967385701215,3,8448.453100270384,0.12314873821816637,0,0,9836.691758275001
1326.8110571900202,-0.12824319040652454,5,1065.3918238448848,0.04900099442671717,1,1,1864.067985809504
3316.921027869186,0.4560599410655158,1,5633.908277587763,0.06653459345769558,0,0,7344.372535892226
4095.249890996018,0.2815200056105693,5,5060.7700145957515,0.09526637396085053,0,1,6754.470763916405
2798.2440174173385,-0.15251405862637968,2,7091.312511337251,0.07781652022295887,1,0,8996.494646334984
2671.770362862232,0.01067449686277136,8,5389.476463747391,0.02627738922178392,1,1,6159.365258439735
1247.1688399572358,0.29572046205169705,1,5453.272214617731,0.026974873457910685,0,0,7220.282410340386
510.8587006392011,-0.15285457897185983,8,4352.999841403041,0.057974824570250445,1,1,5962.543792943219
4491.218001868968,0.20751932212339125,4,3157.4607976726743,0.015167756387861685,0,1,3327.0803507241844
4507.069382958486,0.04211813986706969,7,4874.417176396702,0.18793710590307813,1,1,7446.133646450309
3183.8522135026765,0.23464086243723392,1,1273.0743518071658,0.08619801495267058,0,0,2024.5140142496455
1728.1974656910684,-0.16798057633124103,5,9618.98205593254,0.0839237903307213,1,1,12026.96589534524
1778.5873943326715,0.4100757643066633,2,7172.666559903323,0.09959948827132954,0,0,9017.019645031294
3643.4806104076847,0.4814422784241778,9,9529.424455209682,0.1988388822629165,1,1,12390.507059273674
4490.695786765256,0.47821449869998395,4,2344.601085066636,0.26119016444504717,0,1,4804.921718460084
4441.077800112331,0.3247562822200472,7,8805.476099747628,0.2277260797666915,1,1,12221.739210829868
3910.383951995238,-0.10893963190855764,9,8107.020847179031,0.21825876906752847,1,1,11325.642403772188
3228.0566484637243,0.33078423715031574,0,6803.808883330969,0.14531735568025478,0,0,8983.439614671126
466.49282672549174,-0.18278915847883895,4,6287.788942243536,0.20814166709022353,1,1,9030.64092791056
850.0621347683382,-0.18451351392970194,2,3233.8416861519127,0.16582871041007494,1,0,4292.597038412383
4497.843233209042,0.026527153404678844,3,8182.466771153804,0.06487515845595866,0,0,10435.057406913393
3051.82384531497,0.142050233283266,1,5065.003068649365,0.06257651032231522,0,0,6314.142218006329
95.52540550231676,0.33928519246545524,8,801.8266013237251,0.08891760206258503,1,1,376.8774381972339
552.284137186859,0.2783067636245536,2,3197.3452924657868,0.27324080129094397,0,0,4409.967528002682
3334.333757084876,0.11213189446372379,1,9359.441275598743,0.16422445211391776,0,0,11720.96240124347
75.0548400387825,-0.00846133360283391,9,8521.734579987979,0.22017161310056083,1,1,11534.516553662734
845.9998545166184,0.4979871501103978,8,9820.866410957738,0.10396762794496428,1,1,11973.837938707122
2766.232257364601,0.09832691156518103,6,6317.134487780571,0.12231473119956757,1,1,7896.576672642168
3474.8812285788317,0.11597091703077278,5,2550.3497240900783,0.03766967359117541,0,1,3630.3984978013923
3277.2082345378726,-0.08546332516583159,0,1711.8689918009513,0.05138848734650111,1,0,2033.6791671688034
1160.1330818297708,0.3563666841249505,4,1950.4529620237702,0.24820696644784365,0,1,4246.982007684948
3575.2871456703024,0.285577558047042,2,295.97701763781845,0.17545158950666462,0,0,1814.9922386087726
1224.3829831091603,-0.045461271047867735,0,3967.752898760798,0.10125973976514567,1,0,5278.542837624344
1660.7285058883751,-0.1423332680689101,3,1995.1340369454708,0.24085536269866378,1,0,3975.1683836570483
3745.1324553342197,0.27634951145229913,1,4175.389058521354,0.0739559716913949,0,0,5688.866955860791
3265.6828502837125,0.25815784999679464,1,9356.444875203777,0.29280980958006114,0,0,12568.950260165137
4253.655881946181,-0.008718331101253501,2,4362.348074121181,0.10344528232385093,1,0,6182.861432050744
3305.1838168867,0.46560449357528716,7,8792.046520149865,0.10119328624536827,1,1,11560.873283101942
2863.1275865105845,-0.09425947575336985,7,6094.497189497177,0.09357357166101156,1,1,7305.046870306469
513.6901007490578,0.1026343607298213,6,2546.60239114778,0.03663345477728638,1,1,3315.8644624241388
1870.1932251441958,0.46053114411731916,5,3622.9621166661927,0.03334114419960372,0,1,4585.512172285532
1362.7517200245409,0.0938091218482856,8,930.8034046321512,0.194431510360237,1,1,2513.931371085119
1257.7487347264637,0.24696816336485983,3,3401.279676600504,0.2625354133674141,0,0,5172.283503533006
4866.402246024606,0.07831607857395595,0,6807.655360484987,0.23715615308150204,0,0,9056.087031601279
1995.833737100464,-0.008049358355931013,7,813.8998200014083,0.042332278206405324,1,1,1272.8410051892934
4465.630448126711,0.4887843535718797,6,2133.4739439324903,0.16367463653761993,1,1,3969.2215270338743
3174.1361986864513,0.0865338044205301,6,3876.2663099917836,0.031677463792992,1,1,4210.218333250134
3984.31595253116,0.425869442575394,2,9822.290416458029,0.013588393083923234,0,0,11342.287388500685
2538.053610870701,-0.03903177587623968,3,7870.132047292914,0.19691575781543016,1,0,10168.484791843353
2905.6742289004774,-0.0508267071824417,9,7361.518790271828,0.1605457001041051,1,1,9465.262512805943
2487.9625844033762,-0.17820614198084206,8,1250.2904696019152,0.024607105563441256,1,1,740.5926901207471
1016.4527896003202,0.25616677776311947,5,7831.859346788416,0.010481773921796533,0,1,10199.737729212653
3626.1379705444515,0.057968440606632754,4,7874.161234008549,0.29692692402280035,0,1,10868.474805249705
1439.8231940822361,0.40505077488774593,2,6050.91668668085,0.009006399644721563,0,0,7166.079760150642
170.3640338356965,0.13124693468409,8,9904.581641783881,0.13335847591504787,1,1,13363.609118733606
3245.0878647404807,0.47773539954030514,4,3320.013668653064,0.15138570738230867,0,1,5099.841686857127
926.6978630648923,-0.0701321390078152,4,9418.597237594331,0.03518404434013351,1,1,11210.52596814719
4705.269992546926,0.40803621756892755,3,9155.838038069385,0.050718533531914876,0,0,11322.902235996913
4771.946456162807,0.3436177969542192,3,213.65853151884062,0.10554150192310575,0,0,763.2291812498981
4578.57873159122,0.33964529125083637,0,4556.153612100629,0.22850276286409876,0,0,7334.073577305888
1882.2855662644497,0.39134825968182135,6,9773.331907210577,0.15212472721808,1,1,12404.909823901296
126.51025181789377,0.33271679366009915,8,1120.9014878399503,0.19137056236588845,1,1,1580.9048263082777
4645.176884809241,0.23835422514199073,2,5523.068474394862,0.2955523665272024,0,0,7166.8319485072
2169.511534170706,-0.10812858562232872,1,9791.679319706931,0.23040163059396288,1,0,13639.604010321475
4834.941354266164,-0.17723167435612366,2,5599.404698648015,0.1303084494423653,1,0,6976.520536708129
4819.918886591801,0.4445934934709807,0,1979.1714994243443,0.13393257653896462,0,0,3379.7745098206915
4272.396804563432,0.23165522016451662,5,5863.613977916639,0.1856316231123015,0,1,8000.376604419
1507.5220157444492,0.3575761036833233,6,2123.961682100514,0.1996095625256713,1,1,3338.4744372098444
1956.23375657953,0.13706564605878502,1,5245.072202655394,0.15021327775100138,0,0,6915.229323439917
4263.126524008441,-0.11788426772632388,7,833.0179573322451,0.19345836684449397,1,1,2758.6023237859304
1618.7639255235745,-0.11236994545821472,5,6094.278425222606,0.00705974832422963,1,1,6624.401137566712
888.9890960961578,0.2798957010602799,3,5216.220397368766,0.12888685916905324,0,0,6710.671157309822
2806.1662491688335,0.10121412642962385,4,7427.597550738485,0.08368142282204302,0,1,9784.807055338248
4683.966132095866,-0.05963269130976431,7,6343.934664471972,0.03875233357293312,1,1,7164.910761007904
3495.3474935411164,0.14411618271900578,2,5541.102058454491,0.02986395384263254,0,0,7457.283643247344
2871.8027919423566,-0.15505374404740616,2,6928.810607556399,0.18095764968440023,1,0,9665.485835366493
531.0236441653042,0.20737998134007912,3,1525.0249443650855,0.15708016414578352,0,0,2751.3285965331884
3094.2857721608902,-0.011704616895431647,0,5994.060646460181,0.07607523509891075,1,0,7321.670499109637
4950.766558016103,0.3582913704460317,8,1803.894967945499,0.14128501763175436,1,1,2165.3159721013917
743.4158754207939,0.017253371246501614,7,9262.669857733621,0.14766969455472248,1,1,12207.075249120991
2615.731779200497,0.11865410435726081,7,776.5076379714816,0.05850269413158474,1,1,2598.6451034656448
4392.996706043379,-0.19186562206432956,9,4360.710021938853,0.19562791856449518,1,1,6283.937887107529
3716.804657883312,-0.1492871785438088,5,6988.395028788904,0.2342758069158271,1,1,8644.430363759868
3500.2279179265765,0.07474548948467935,6,4634.419895515762,0.23743906226685568,1,1,6977.257431016566
3527.296215736191,0.13595718430198644,5,1011.7430070057333,0.1807409492110365,0,1,2547.9278401626602
1829.481198537788,0.22001438368351256,8,5578.452259654403,0.1534915747557042,1,1,7002.674369415836
1503.2796291092423,0.004163805096512235,2,6452.15589739081,0.018302142901618468,0,0,7511.341828332366
4056.3377196186425,0.28648732028857976,2,7067.5438788060255,0.08634938965548175,0,0,8539.110488471493
4060.0613036619447,0.40208567803244316,2,3795.2721631813133,0.027981434033450967,0,0,4428.5518325529865
4342.007976971513,0.34589569222534483,9,5680.233713184746,0.2891469482635421,1,1,8175.933640000381
4570.540735154533,-0.17226682225615,2,4561.79610189524,0.04052404386772821,1,0,5246.324987366177
2581.144874361642,0.13635486308048023,8,6753.354783647309,0.045532622955330615,1,1,7713.769984477311
2532.505658701638,-0.1265488751072776,3,5877.2139765157035,0.2668729854991476,1,0,8474.20939215209
4001.561135885537,-0.03056848889623079,6,5304.986573635435,0.28317848504293736,1,1,7690.545293645358
3267.3214573499376,0.4906638152870025,8,2570.2912316986617,0.22974871177047296,1,1,4014.97215183235
3524.7360424256317,-0.10025311996894076,6,119.98332570751577,0.001621477101800961,1,1,193.68223471878088
3989.1737137087002,0.1492217074159492,8,1823.4085855831497,0.00040388128696910996,1,1,1430.021856355403
4455.5264419969535,0.23270901402268335,2,1258.9538100992697,0.11343023093623522,0,0,2209.4971882986797
1723.0760264151022,0.29172547938087273,3,4545.938975608373,0.04301861100326776,0,0,5462.375725601605
1909.1356155677229,0.19175407844083986,7,6161.355692542262,0.005515842645479185,1,1,7540.950778334499
